F840,1
A020,1
A021,1
A022,1
A028,1
A029,1
A040,1
A042,1
A043,1
A044,1
A045,1
A046,1
A047,1
A048,1
A071,1
A072,1
A080,1
A081,1
A083,1
A084,1
A085,1
A090,1
A099,1
A150,1
A151,1
A152,1
A153,1
A154,1
A156,1
A157,1
A160,1
A162,1
A163,1
A165,1
A169,1
A170,1
A178,1
A180,1
A182,1
A183,1
A400,1
A401,1
A402,1
A403,1
A408,1
A409,1
A410,1
A411,1
A412,1
A414,1
A415,1
A418,1
A419,1
A490,1
A491,1
A492,1
A493,1
A498,1
A521,1
A523,1
A527,1
A540,1
A548,1
A630,1
B000,1
B001,1
B002,1
B004,1
B005,1
B008,1
B009,1
B020,1
B022,1
B023,1
B027,1
B028,1
B029,1
B081,1
B082,1
B084,1
B085,1
B088,1
B159,1
B169,1
B171,1
B172,1
B178,1
B179,1
B180,1
B181,1
B182,1
B188,1
B189,1
B199,1
B203,1
B204,1
B206,1
B209,1
B213,1
B220,1
B227,1
B232,1
B24X,1
B351,1
B352,1
B353,1
B354,1
B356,1
B359,1
B369,1
B370,1
B371,1
B372,1
B373,1
B374,1
B377,1
B378,1
B379,1
B440,1
B441,1
B448,1
B449,1
B508,1
B509,1
B769,1
B80X,1
B850,1
B86X,1
B900,1
B908,1
B909,1
B950,1
B951,1
B952,1
B953,1
B954,1
B955,1
B956,1
B957,1
B958,1
B960,1
B961,1
B962,1
B963,1
B964,1
B965,1
B966,1
B967,1
B968,1
C051,1
C060,1
C062,1
C069,1
C07X,1
C109,1
C112,1
C119,1
C150,1
C153,1
C154,1
C155,1
C158,1
C159,1
C160,1
C161,1
C162,1
C163,1
C164,1
C165,1
C166,1
C168,1
C169,1
C170,1
C171,1
C172,1
C179,1
C180,1
C181,1
C182,1
C183,1
C184,1
C185,1
C186,1
C187,1
C188,1
C189,1
C19X,1
C20X,1
C211,1
C218,1
C220,1
C221,1
C222,1
C229,1
C23X,1
C240,1
C241,1
C249,1
C250,1
C251,1
C252,1
C253,1
C257,1
C258,1
C259,1
C260,1
C268,1
C269,1
C310,1
C313,1
C319,1
C320,1
C321,1
C322,1
C323,1
C329,1
C340,1
C341,1
C342,1
C343,1
C348,1
C349,1
C383,1
C410,1
C411,1
C412,1
C413,1
C414,1
C430,1
C431,1
C432,1
C433,1
C434,1
C435,1
C436,1
C437,1
C439,1
C440,1
C441,1
C442,1
C443,1
C444,1
C445,1
C446,1
C447,1
C449,1
C450,1
C451,1
C459,1
C480,1
C481,1
C482,1
C490,1
C491,1
C492,1
C493,1
C494,1
C495,1
C496,1
C498,1
C499,1
C500,1
C501,1
C502,1
C503,1
C504,1
C505,1
C506,1
C508,1
C509,1
C511,1
C519,1
C52X,1
C541,1
C542,1
C543,1
C548,1
C549,1
C56X,1
C61X,1
C66X,1
C670,1
C671,1
C672,1
C673,1
C674,1
C675,1
C676,1
C677,1
C678,1
C679,1
C680,1
C688,1
C689,1
C710,1
C711,1
C712,1
C713,1
C714,1
C716,1
C718,1
C719,1
C740,1
C749,1
C751,1
C755,1
C760,1
C761,1
C762,1
C763,1
C765,1
C767,1
C770,1
C771,1
C772,1
C773,1
C774,1
C775,1
C778,1
C779,1
C780,1
C781,1
C782,1
C783,1
C784,1
C785,1
C786,1
C787,1
C788,1
C790,1
C791,1
C792,1
C793,1
C794,1
C795,1
C796,1
C797,1
C798,1
C800,1
C810,1
C811,1
C812,1
C814,1
C817,1
C819,1
C830,1
C831,1
C833,1
C835,1
C837,1
C839,1
C840,1
C844,1
C848,1
C851,1
C852,1
C857,1
C859,1
C865,1
C866,1
C910,1
C911,1
C913,1
C914,1
C915,1
C917,1
C919,1
C920,1
C921,1
C922,1
C924,1
C925,1
C928,1
D001,1
D010,1
D013,1
D017,1
D020,1
D022,1
D031,1
D032,1
D033,1
D034,1
D035,1
D036,1
D037,1
D039,1
D040,1
D041,1
D042,1
D043,1
D044,1
D045,1
D046,1
D047,1
D049,1
D071,1
D072,1
D074,1
D075,1
D090,1
D091,1
D092,1
D093,1
D120,1
D121,1
D122,1
D123,1
D124,1
D125,1
D126,1
D127,1
D128,1
D129,1
D130,1
D131,1
D132,1
D133,1
D134,1
D135,1
D136,1
D137,1
D139,1
D170,1
D171,1
D172,1
D173,1
D174,1
D175,1
D176,1
D177,1
D179,1
D180,1
D181,1
D230,1
D231,1
D232,1
D233,1
D234,1
D235,1
D236,1
D237,1
D239,1
D250,1
D251,1
D252,1
D259,1
D310,1
D313,1
D314,1
D316,1
D319,1
D320,1
D321,1
D329,1
D350,1
D351,1
D352,1
D355,1
D360,1
D361,1
D367,1
D370,1
D371,1
D372,1
D373,1
D374,1
D375,1
D376,1
D377,1
D379,1
D381,1
D382,1
D384,1
D385,1
D430,1
D431,1
D432,1
D434,1
D440,1
D441,1
D443,1
D444,1
D445,1
D446,1
D447,1
D449,1
D45X,1
D461,1
D462,1
D464,1
D465,1
D466,1
D467,1
D469,1
D470,1
D471,1
D472,1
D473,1
D474,1
D475,1
D477,1
D479,1
D500,1
D501,1
D508,1
D509,1
D510,1
D511,1
D513,1
D519,1
D521,1
D528,1
D529,1
D531,1
D539,1
D550,1
D552,1
D560,1
D561,1
D562,1
D563,1
D564,1
D568,1
D569,1
D570,1
D571,1
D572,1
D573,1
D580,1
D581,1
D582,1
D588,1
D589,1
D591,1
D593,1
D594,1
D595,1
D596,1
D599,1
D600,1
D608,1
D609,1
D610,1
D611,1
D612,1
D613,1
D618,1
D619,1
D62X,1
D630,1
D638,1
D643,1
D648,1
D649,1
D65X,1
D680,1
D681,1
D682,1
D683,1
D684,1
D685,1
D686,1
D688,1
D689,1
D690,1
D691,1
D692,1
D693,1
D694,1
D695,1
D696,1
D698,1
D699,1
D70X,1
D720,1
D721,1
D728,1
D729,1
D730,1
D731,1
D733,1
D734,1
D735,1
D738,1
D739,1
D751,1
D758,1
D801,1
D802,1
D803,1
D804,1
D805,1
D806,1
D808,1
D820,1
D821,1
D824,1
D828,1
D860,1
D861,1
D862,1
D863,1
D868,1
D869,1
D890,1
D891,1
D892,1
D898,1
E009,1
E02X,1
E031,1
E032,1
E034,1
E038,1
E039,1
E050,1
E051,1
E052,1
E054,1
E058,1
E059,1
E060,1
E063,1
E064,1
E065,1
E069,1
E071,1
E078,1
E079,1
E101,1
E102,1
E103,1
E104,1
E105,1
E106,1
E109,1
E110,1
E111,1
E112,1
E113,1
E114,1
E115,1
E116,1
E117,1
E119,1
E128,1
E131,1
E133,1
E134,1
E135,1
E136,1
E138,1
E139,1
E141,1
E142,1
E143,1
E144,1
E145,1
E146,1
E148,1
E149,1
E160,1
E161,1
E162,1
E168,1
E169,1
E201,1
E208,1
E209,1
E210,1
E211,1
E212,1
E213,1
E214,1
E215,1
